tic,ra,dec,n_sectors,min_sector,max_sector,observed_sectors,sectors_since_94,observed_since_94,resolver
303785997,272.8269423,-61.23095009,4,13,93,"13,39,66,93",,False,local
303789830,272.6745761,-63.67711564,4,13,93,"13,39,66,93",,False,local
303841100,277.7796383,-64.12573719,3,13,93,"13,66,93",,False,local
303842892,277.7104019,-62.61411818,4,13,93,"13,39,66,93",,False,local
303909865,22.79996333,-75.94729907,8,1,95,"1,13,27,28,67,68,94,95","94,95",True,local
303966807,315.3448433,44.08903758,8,15,83,"15,16,55,56,75,76,82,83",,False,local
303994011,278.4947632,-60.05341322,3,13,93,"13,66,93",,False,local
304100538,27.6997876,-75.84875751,9,1,96,"1,13,27,28,67,68,94,95,96","94,95,96",True,local
304274584,275.5961086,-67.99154587,4,13,93,"13,39,66,93",,False,local
304343052,276.3965087,-66.59380234,2,13,39,"13,39",,False,local
304548927,280.8456634,-52.86230577,4,13,94,"13,66,93,94",94,True,local
304622998,281.0546701,-49.3479935,4,13,94,"13,66,93,94",94,True,local
304729610,278.8710151,-70.53059323,5,13,94,"13,39,66,93,94",94,True,local
304729846,278.8361885,-70.25453199,5,13,94,"13,39,66,93,94",94,True,local
304862653,280.4789213,-67.95328066,5,13,94,"13,39,66,93,94",94,True,local
305160955,325.3003688,39.95745515,6,15,83,"15,16,56,76,82,83",,False,local
305252864,312.0373634,64.88557121,14,15,85,"15,16,17,18,24,56,57,58,76,77,78,83,84,85",,False,local
305399324,314.4157624,61.36022024,10,16,85,"16,17,24,56,57,76,77,83,84,85",,False,local
305399325,314.4176654,61.36005297,10,16,85,"16,17,24,56,57,76,77,83,84,85",,False,local
305671743,262.996656,-63.83824157,3,12,39,"12,13,39",,False,local
305761174,263.3941679,-61.51986081,3,12,39,"12,13,39",,False,local
305765400,263.2015082,-63.50433666,3,12,39,"12,13,39",,False,local
305839017,263.2820449,-65.20491758,2,12,13,"12,13",,False,local
305876160,324.8671706,43.2779054,5,15,83,"15,16,56,76,83",,False,local
305942749,263.6973977,-61.20268676,3,12,39,"12,13,39",,False,local
306059878,87.26275107,54.03251049,3,19,73,"19,59,73",,False,local
306103027,264.3066618,-61.04891558,4,12,66,"12,13,39,66",,False,local
306103891,264.1543522,-61.41385753,4,12,66,"12,13,39,66",,False,local
306114087,87.87167919,55.26138646,3,19,73,"19,59,73",,False,local
306268580,264.5643897,-60.17001504,4,12,66,"12,13,39,66",,False,local
306351964,264.7378663,-64.87814677,3,13,93,"13,66,93",,False,local
306357959,265.0776407,-63.21211716,5,12,93,"12,13,39,66,93",,False,local
306511505,119.0116481,-68.01578932,43,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
306580216,119.7418683,-67.23313575,40,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,68,69,88,89,90,93,95,96","95,96",True,local
306823776,121.6745247,-69.66056488,38,1,96,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,69,87,88,89,90,93,96",96,True,local
306890690,266.5634698,-60.72594758,5,12,93,"12,13,39,66,93",,False,local
306896053,122.2576923,-70.99046152,32,2,96,"2,3,5,6,8,9,10,11,12,13,28,29,30,32,33,35,36,37,38,39,61,62,63,65,66,69,87,88,89,90,93,96",96,True,local
306981323,266.6298589,-63.12276497,5,12,93,"12,13,39,66,93",,False,local
306987941,266.9398144,-64.09885219,5,12,93,"12,13,39,66,93",,False,local
307153959,267.4089779,-61.40708769,5,12,93,"12,13,39,66,93",,False,local
307484741,59.79874719,46.38484512,3,19,86,"19,59,86",,False,local
308437841,23.05807677,53.27079841,3,18,85,"18,58,85",,False,local
308953703,24.67361957,52.51880019,3,18,85,"18,58,85",,False,local
309235372,25.62820195,52.23933111,3,18,85,"18,58,85",,False,local
309434156,138.5496146,-82.18114159,9,11,93,"11,12,13,38,39,64,65,66,93",,False,local
309434301,138.4413005,-82.47274726,7,11,93,"11,13,38,39,65,66,93",,False,local
309600985,81.01742486,52.93513333,4,19,86,"19,59,73,86",,False,local
309959700,249.5756055,-75.49632399,5,12,93,"12,13,39,66,93",,False,local
310004006,224.8346698,46.81767539,5,16,77,"16,23,24,50,77",,False,local
310419795,252.5762225,-75.81669811,5,12,93,"12,13,39,66,93",,False,local
310509626,252.9200201,-75.36056878,5,12,93,"12,13,39,66,93",,False,local
310801704,255.1872773,-72.0781602,5,12,93,"12,13,39,66,93",,False,local
310855797,255.0719824,-76.19929842,5,12,93,"12,13,39,66,93",,False,local
310855822,255.2276877,-76.218722,5,12,93,"12,13,39,66,93",,False,local
310959570,256.2117199,-74.35450756,5,12,93,"12,13,39,66,93",,False,local
311062274,85.29984042,52.39315659,3,19,73,"19,59,73",,False,local
311070085,219.70017,60.03769779,9,15,77,"15,16,22,23,48,50,75,76,77",,False,local
311121985,85.58110664,49.51375563,3,19,73,"19,59,73",,False,local
311169550,257.4778751,-72.19481041,5,12,93,"12,13,39,66,93",,False,local
311251028,258.0581417,-72.59623843,5,12,93,"12,13,39,66,93",,False,local
311413113,259.2432377,-75.60823321,4,12,93,"12,13,39,93",,False,local
311415441,259.510725,-77.826086,3,12,39,"12,13,39",,False,local
311424123,264.3120693,18.2976576,5,26,80,"26,52,53,79,80",,False,local
311427289,264.3080389,20.20922065,5,26,80,"26,52,53,79,80",,False,local
311699501,261.6924316,-77.30124932,4,12,66,"12,13,39,66",,False,local
311699919,261.6166969,-77.8320146,4,12,66,"12,13,39,66",,False,local
311859088,262.6047362,-75.63779703,4,12,66,"12,13,39,66",,False,local
311861272,262.718307,-73.5919807,4,12,66,"12,13,39,66",,False,local
311890977,263.0038394,-76.85783447,5,12,93,"12,13,39,66,93",,False,local
311912383,87.97193665,31.85563407,6,19,72,"19,44,45,59,71,72",,False,local
311941977,303.3009953,41.45710821,8,14,82,"14,15,41,54,55,75,81,82",,False,local
311957752,263.6397282,-74.15878808,5,12,93,"12,13,39,66,93",,False,local
311958594,263.613904,-73.4477489,5,12,93,"12,13,39,66,93",,False,local
311963578,264.2671375,-73.28141928,5,12,93,"12,13,39,66,93",,False,local
312083267,303.2952193,36.72548756,8,14,82,"14,15,41,54,55,75,81,82",,False,local
312230566,303.4287794,36.48604485,8,14,82,"14,15,41,54,55,75,81,82",,False,local
312471474,12.87142845,56.50177032,4,17,85,"17,18,58,85",,False,local
312489639,303.5821455,41.25765748,7,14,82,"14,15,41,55,75,81,82",,False,local
312552375,13.23256164,55.33801787,4,17,85,"17,18,58,85",,False,local
312555100,13.20515576,56.62758564,4,17,85,"17,18,58,85",,False,local
312678993,13.59738218,54.52803084,4,17,85,"17,18,58,85",,False,local
312758663,13.65274275,57.57290996,4,17,85,"17,18,58,85",,False,local
313030085,87.38000294,53.51483477,3,19,73,"19,59,73",,False,local
314163397,345.8568915,53.98987998,5,16,84,"16,17,57,77,84",,False,local
314865962,53.28131051,-72.74424326,25,1,96,"1,2,3,6,9,13,27,28,29,30,33,36,39,62,63,66,67,68,69,87,89,90,93,94,96","94,96",True,local
314887863,50.98084433,-78.65633309,12,1,95,"1,13,28,32,39,62,66,68,89,93,94,95","94,95",True,local
315728717,50.87655608,59.00389594,4,18,86,"18,19,59,86",,False,local
315765488,279.6606239,-41.90566739,1,13,13,13,,False,local
316045916,51.50233069,56.07252287,4,18,86,"18,19,59,86",,False,local
316840393,53.09894263,56.57013234,4,18,86,"18,19,59,86",,False,local
317018306,336.2864444,-74.31498684,6,1,95,"1,13,27,67,94,95","94,95",True,local
317264215,55.86711768,55.32031872,3,19,86,"19,59,86",,False,local
317888368,56.88395896,55.92195518,3,19,86,"19,59,86",,False,local
318019844,304.8003625,-82.06180053,7,13,94,"13,27,39,66,67,93,94",94,True,local
318181542,310.1246976,-79.42867134,6,13,94,"13,27,66,67,93,94",94,True,local
318210930,142.5447543,53.64995139,3,21,74,"21,47,74",,False,local
318612970,322.1159869,-84.18349459,8,12,94,"12,13,27,39,66,67,93,94",94,True,local
318649597,332.3514548,-86.25090517,7,12,94,"12,13,27,66,67,93,94",94,True,local
319741451,291.8848286,-56.24107559,4,13,94,"13,27,67,94",94,True,local
319768060,292.3701878,-56.30348191,4,13,94,"13,27,67,94",94,True,local
320092265,293.77872,-54.90844998,4,13,94,"13,27,67,94",94,True,local
320093611,294.0443441,-54.48495406,4,13,94,"13,27,67,94",94,True,local
320203415,294.836556,-56.89001995,4,13,94,"13,27,67,94",94,True,local
320264024,295.2944393,-56.12587536,4,13,94,"13,27,67,94",94,True,local
320327921,295.3934895,-58.09781584,4,13,94,"13,27,67,94",94,True,local
320355456,295.7242145,-57.81892118,4,13,94,"13,27,67,94",94,True,local
320525204,264.961577,56.07891625,40,14,86,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60,73,74,75,76,77,78,80,81,82,83,84,85,86",,False,local
320842315,299.2108682,-57.11237069,4,13,94,"13,27,67,94",94,True,local
320913313,300.2809939,-55.31178524,4,13,94,"13,27,67,94",94,True,local
321828403,84.41746496,58.54911575,4,19,86,"19,59,73,86",,False,local
321915222,323.3479508,67.22736209,12,16,85,"16,18,24,56,57,58,76,77,78,83,84,85",,False,local
322132157,324.5201082,69.35118602,11,17,86,"17,18,24,25,57,58,77,78,84,85,86",,False,local
322284851,300.625122,-80.21461461,7,13,94,"13,27,39,66,67,93,94",94,True,local
323007878,126.2277559,-81.3806042,12,11,94,"11,12,13,27,38,39,64,65,66,67,93,94",94,True,local
323143096,322.1175228,76.40349548,18,17,86,"17,18,19,24,25,26,52,53,57,58,59,73,77,78,79,84,85,86",,False,local
323144533,321.8839416,73.98162312,15,17,86,"17,18,19,24,25,52,57,59,73,77,78,79,84,85,86",,False,local
323430114,132.2791128,-81.98192473,9,11,93,"11,12,13,38,39,64,65,66,93",,False,local
323443194,70.9510927,-85.75475092,9,12,94,"12,13,27,39,65,66,67,93,94",94,True,local
323517985,134.1479172,-80.57794109,9,11,93,"11,12,13,38,39,64,65,66,93",,False,local
323680311,136.7776441,-81.57609399,9,11,93,"11,12,13,38,39,64,65,66,93",,False,local
323685904,137.424521,-83.95816601,9,11,94,"11,12,13,38,39,65,66,93,94",94,True,local
323727556,137.7017728,-79.35860477,10,11,93,"11,12,13,37,38,39,64,65,66,93",,False,local
323727563,137.638904,-79.36926583,10,11,93,"11,12,13,37,38,39,64,65,66,93",,False,local
323727580,137.5999903,-79.38288494,10,11,93,"11,12,13,37,38,39,64,65,66,93",,False,local
323878563,143.2416259,-80.92409578,9,11,93,"11,12,13,38,39,64,65,66,93",,False,local
323968843,143.4724041,-80.94125577,9,11,93,"11,12,13,38,39,64,65,66,93",,False,local
324208224,276.9431649,-52.8733814,3,13,93,"13,66,93",,False,local
324208723,276.7822424,-52.62041931,3,13,93,"13,66,93",,False,local
324341594,329.73579,47.98333292,4,16,83,"16,56,76,83",,False,local
324656952,313.2287155,-83.61775551,8,12,94,"12,13,27,39,66,67,93,94",94,True,local
325339373,335.0288958,-74.19592145,6,1,95,"1,13,27,67,94,95","94,95",True,local
325412896,346.3333598,-78.56495091,5,1,95,"1,13,27,94,95","94,95",True,local
325564366,86.03909644,-85.17185899,10,12,94,"12,13,27,38,39,65,66,67,93,94",94,True,local
325991837,331.3417302,49.85554013,7,16,84,"16,56,57,76,77,83,84",,False,local
326129048,270.4507142,-41.86021237,4,13,93,"13,39,66,93",,False,local
326386206,268.0957561,-48.49776017,4,13,93,"13,39,66,93",,False,local
326595551,268.8140844,-52.46340529,4,13,93,"13,39,66,93",,False,local
326705079,294.3782227,-39.00430689,4,13,94,"13,27,67,94",94,True,local
326708938,332.0885443,49.22100947,7,16,84,"16,56,57,76,77,83,84",,False,local
326974824,23.24251057,44.55360778,4,17,85,"17,18,58,85",,False,local
327259175,24.32138367,46.94875667,3,18,85,"18,58,85",,False,local
327293700,24.63260062,45.3997085,3,18,85,"18,58,85",,False,local
327301957,310.7607244,-72.01044902,4,13,94,"13,27,67,94",94,True,local
327725463,331.614909,-70.91628426,6,1,95,"1,13,27,67,94,95","94,95",True,local
327785134,312.517368,-75.91015386,6,13,94,"13,27,66,67,93,94",94,True,local
329248002,263.8178558,55.00339496,41,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,77,78,80,81,82,83,84,85,86",,False,local
329854172,271.7655716,-41.9265824,4,13,93,"13,39,66,93",,False,local
330210666,315.1197072,43.56121947,8,15,83,"15,16,55,56,75,76,82,83",,False,local
330524857,272.0586112,-41.90103592,4,13,93,"13,39,66,93",,False,local
330998582,310.2748921,21.2290497,4,14,82,"14,41,55,82",,False,local
330998588,310.2891419,21.22720687,4,14,82,"14,41,55,82",,False,local
331212487,17.40781351,54.48128912,4,17,85,"17,18,58,85",,False,local
331221558,330.0185427,44.55214825,4,16,83,"16,56,76,83",,False,local
332146607,130.6925499,31.86260126,2,21,47,"21,47",,False,local
337200525,269.1231999,-55.16157614,4,13,93,"13,39,66,93",,False,local
337200587,269.0936457,-55.18912871,4,13,93,"13,39,66,93",,False,local
337200647,269.0600224,-55.21461199,4,13,93,"13,39,66,93",,False,local
337437566,270.7084157,-51.26526361,4,13,93,"13,39,66,93",,False,local
337879997,274.6096766,-41.65651221,3,13,93,"13,66,93",,False,local
337881909,275.0519688,-41.68601779,3,13,93,"13,66,93",,False,local
339209865,293.9858092,-65.67428984,2,13,27,"13,27",,False,local
339397374,295.7759845,-60.77873503,4,13,94,"13,27,67,94",94,True,local
339399882,296.0107201,-62.88084502,4,13,94,"13,27,67,94",94,True,local
339600659,297.570813,-65.78305387,4,13,94,"13,27,67,94",94,True,local
339666347,299.0058503,-65.57291175,4,13,94,"13,27,67,94",94,True,local
339667988,110.232964,-56.7808336,27,3,96,"3,6,7,8,9,10,13,27,30,33,34,35,36,37,61,62,63,67,68,69,87,88,89,90,94,95,96","94,95,96",True,local
339672028,110.512481,-57.38488873,26,3,96,"3,6,7,9,10,13,27,30,33,34,35,36,37,61,62,63,67,68,69,87,88,89,90,94,95,96","94,95,96",True,local
