tid,toi,pl_orbper,pl_tranmid,tfopwg_disp
389777651,4166.01,5.236124,2459606.707073,PC
377165123,4167.01,14.793901,2459845.365372,FP
372758077,4168.01,29.3821476,2459394.256621,PC
372747949,4169.01,3.4026932,2459763.167593,PC
339733013,417.01,5.62162,2458328.37843,FP
366972162,4170.01,2.190225,2459738.853306,PC
362223355,4171.01,3.7453991,2459885.746921,PC
359388309,4172.01,4.1915095,2459850.557908,PC
358613376,4173.01,8.2713274,2459942.653105,PC
356822426,4174.01,1.5569519,2459714.79482,PC
952046774,4175.01,2.1632835,2459578.454185,PC
58533991,4176.01,3.2089372,2459328.306387,APC
130981260,4177.01,3.6928289,2460065.35254,APC
289988797,4178.01,2.2042212,2459576.857352,FP
297148017,4179.01,2.5485772,2459330.92687,PC
350931281,4403.01,4.4620528,2459036.762645,PC
342314656,4404.01,39.6251926,2459248.473551,PC
177254988,4405.01,5.9214231,2459039.641828,PC
177254988,4405.02,1.0929203,2459036.823688,PC
206541859,4406.01,30.083503,2459064.11893,CP
207238953,4407.01,7.1366507,2459089.90229,PC
260189643,4408.01,2.054238,2459036.341758,PC
382200986,4409.01,92.4918048,2459076.347685,PC
316916655,441.01,2.87436,2458440.19448,FP
280803800,4410.01,26.0179101,2458335.665026,PC
366484980,4411.01,13.7748361,2460236.627901,KP
35315453,4412.01,2.0340967,2460119.031104,FP
142019343,4413.01,4.4719815,2460986.078477,PC
1405997635,4414.01,1.8697825,2459385.39488,FP
1234810324,4415.01,1.830108,2460121.396626,APC
79605791,4416.01,9.3305377,2459378.525751,PC
208297760,4417.01,5.2574854,2459382.714035,PC
176831592,463.01,2.53405,2459169.21814,FP
292202337,4630.01,721.5621758,2458619.207652,PC
313006381,4631.01,33.6356252,2458705.690981,PC
336075472,4632.01,63.1448519,2458712.448605,PC
307958020,4633.01,271.938639,2458864.835181,CP
17150865,4634.01,0.8706763,2460232.412765,FP
337129672,4635.01,49.1077047,2460209.918841,FP
405484221,4636.01,42.8289152,2459454.50904,FP
306485267,4637.01,14.3540583,2459451.613,PC
58824746,4638.01,10.2829583,2459449.353563,CP
91251292,4639.01,3.990679,2459451.091261,PC
91251292,4639.02,13.0780555,2459456.765509,PC
398733009,464.01,0.8185672,2459116.382318,FP
337216118,4640.01,2.6857229,2459447.755126,PC
436873727,4641.01,22.0933922,2460239.908686,CP
336961891,4642.01,3.6022377,2459449.129554,PC
23769326,3919.01,7.4332642,2459682.83197,CP
328350926,392.01,0.8490674,2458411.598258,APC
2016376984,3920.01,2.317939,2458981.334869,FA
1101909431,3921.01,23.2556119,2458935.789582,FP
1101855081,3922.01,3.8960617,2459715.758828,PC
467265105,3923.01,4.1377886,2460397.501635,PC
456042145,3924.01,2.0474832,2458980.246552,FP
435167167,3925.01,3.0330919,2458979.233689,FP
434171145,3926.01,2.7873223,2459877.813437,PC
434171113,3927.01,4.4921154,2459902.273403,PC
427153307,3928.01,2.2035349,2459851.197608,PC
422554579,3929.01,3.4608812,2459909.656029,PC
29960109,393.01,2.49221,2458411.66942,FP
422514153,3930.01,2.9284231,2459876.498062,PC
421336001,3931.01,7.6644,2460396.485355,PC
408094424,3932.01,2.4892754,2459849.877536,APC
388393034,3933.01,1.97549,2459881.419784,PC
375981105,3934.01,11.7512673,2459885.575468,PC
372207084,3935.01,1.2257683,2459908.987824,PC
178284730,418.01,2.2359865,2459146.100495,KP
126737992,4180.01,1.5954319,2459989.161676,APC
426017070,4181.01,0.5992533,2458354.57189,FP
31637479,4182.01,27.848697,2460184.893103,PC
421951960,4183.01,11.7915574,2458332.496296,PC
394357918,4184.01,4.9019938,2458326.789691,CP
152563846,4185.01,16.5414219,2460064.26053,PC
300579472,4186.01,12.7503356,2460168.355054,PC
176780257,4187.01,30.8812601,2458425.23933,PC
424747720,4188.01,10.2813284,2458655.604161,FP
7422496,4189.01,46.9621053,2458470.361615,PC
279251651,419.01,0.4038426,2458654.122394,FP
65416038,4190.01,15.6062307,2458388.816262,PC
167905035,4191.01,742.8561164,2458548.668852,PC
41995709,4192.01,4.2300182,2458403.421558,PC
382419744,4193.01,6.5081212,2458397.745101,PC
295593712,4418.01,7.6247217,2460120.337143,PC
295593712,4418.02,25.7086236,2460108.646864,PC
352229268,4419.01,16.155134,2459365.246873,PC
70899085,442.01,4.0520368,2459196.115341,CP
362709886,4420.01,4.7259317,2459363.151122,PC
141412823,4421.01,21.7004042,2460151.66684,FP
263748033,4422.01,4.90826,2460119.519989,PC
344600402,4423.01,1.3875331,2460123.887716,FP
326386495,4424.01,17.7424733,2459383.797001,PC
106940971,4425.01,5.412802,2460100.181,PC
271354351,4426.01,3.905126,2459422.126663,KP
207339000,4427.01,4.6182631,2459940.464211,PC
271042217,4428.01,1.8555745,2459770.501306,KP
233188747,4429.01,3.4505658,2459939.613796,PC
117979897,443.01,3.3106692,2459174.840517,KP
362222177,4430.01,6.6363577,2459884.031242,PC
121660904,4431.01,4.8854844,2459422.843797,KP
270355392,4643.01,5.0256637,2458411.393075,PC
270355392,4643.02,10.7387039,2458415.854932,PC
387423096,4644.01,0.3181853,2459524.090945,PC
46698351,4645.01,5.0872348,2460084.812644,PC
286696849,4646.01,8.9299483,2459915.972155,PC
303204165,4647.01,8.8346147,2459451.542506,PC
303204165,4647.02,11.0696104,2459451.391313,PC
257774438,4648.01,15.3886607,2459461.181123,KP
404713783,4649.01,15.0758735,2460233.687026,PC
270380593,465.01,3.8361623,2458414.135893,KP
60646268,4650.01,2.6672418,2459084.536102,PC
147302550,4651.01,11.1878978,2459071.960195,PC
139877968,4652.01,18.6224802,2459078.330446,PC
238854767,4653.01,16.3764188,2460128.431989,PC
99648579,4654.01,10.6936683,2459084.090632,PC
209310912,4655.01,3.6749802,2459085.462981,PC
120523488,4656.01,3.439221,2459110.795172,PC
371676181,3936.01,1.4858906,2459881.848754,PC
367425982,3937.01,1.6923573,2460435.855669,PC
367333043,3938.01,2.8778095,2458979.960331,FP
366115856,3939.01,2.3466472,2459908.695489,PC
9858404,394.01,0.39149,2458411.26947,APC
346081845,3940.01,3.4895723,2459879.893471,PC
345697569,3941.01,2.8817718,2459880.907454,PC
345329200,3942.01,3.1082514,2459854.068815,PC
343330330,3943.01,5.5613023,2459850.550846,PC
338065029,3944.01,2.3151015,2459879.299141,PC
336824844,3945.01,4.4638411,2459885.028959,PC
336399144,3946.01,5.7033411,2458972.76106,PC
336092760,3947.01,6.7716021,2459905.727594,PC
335489455,3948.01,2.1176601,2458978.435452,FP
334493051,3949.01,2.2297524,2459881.384085,PC
38541473,395.01,6.0613441,2458415.515103,APC
334394274,3950.01,3.4488281,2459851.55939,PC
334385701,3951.01,2.1861455,2459849.974225,PC
321861405,3952.01,2.9897732,2459907.76999,PC
299176311,4194.01,1.0432995,2458404.822816,APC
67598139,4195.01,5.4447698,2458399.818502,PC
67566164,4196.01,3.125924,2458404.326719,PC
332579116,4197.01,3.9017499,2458456.806385,PC
459913687,4198.01,4.746318,2458458.49423,PC
220144363,4199.01,4.4466179,2458487.70703,PC
408159788,420.01,2.300698,2459199.050071,FP
53593542,4200.01,1.027641,2458489.557328,PC
95057860,4201.01,3.5809733,2458485.286309,CP
237603062,4202.01,2.6689906,2458485.594249,PC
72494421,4203.01,2.9531039,2458488.940223,PC
158697949,4204.01,3.9592516,2458484.978133,PC
280645209,4205.01,5.9056572,2459217.815236,PC
281242007,4206.01,2.4170503,2458489.048222,PC
37242226,4207.01,1.0681394,2458488.379945,FP
280304556,4208.01,1.72328,2458489.275982,PC
200090347,4209.01,0.8631737,2458489.686771,PC
94986319,421.01,16.067522,2459195.308114,CP
94986319,421.02,5.1976858,2458441.280669,CP
198610218,4432.01,3.0413391,2459771.229475,APC
158551257,4433.01,0.9023951,2459797.231728,FP
63452790,4434.01,2.6843081,2459392.813554,KP
122596693,4435.01,3.5256535,2459420.667731,KP
420268415,4436.01,1.7590566,2459767.611028,PC
237205154,4437.01,5.8929985,2459915.163041,PC
22233480,4438.01,7.4463034,2459396.409578,CP
267545252,4439.01,3.3792358,2459420.207144,PC
179034327,444.01,17.9635083,2458417.605025,CP
164786087,4440.01,4.0822894,2459391.084226,KP
23982469,4441.01,4.3745757,2459391.449451,PC
446158352,4442.01,4.0434287,2459910.394832,PC
158241252,4443.01,1.8498567,2459415.15198,CP
158241252,4443.02,10.3088724,2459393.257825,PC
158167408,4444.01,5.2410659,2459423.780179,PC
158388163,4445.01,4.2253498,2459394.539688,KP
287959034,5677.01,3.8480524,2460776.120808,APC
209464063,5678.01,119.3355264,2459140.665271,CP
143257768,5679.01,1.6622263,2459058.716872,PC
37575651,568.01,9.5971977,2458521.909289,FP
368739874,5680.01,3.3575477,2459714.264611,CP
207439380,5681.01,1.1041295,2459743.020121,APC
17538423,5682.01,3.1159994,2459716.773324,PC
155949264,5683.01,0.7748443,2459716.685508,PC
32260988,5684.01,1.1000285,2459716.552601,PC
460396820,5685.01,2.3409909,2459714.654156,KP
255928426,5686.01,4.2366102,2459738.845604,PC
281100535,5687.01,2.924439,2459716.984797,APC
193634953,5688.01,2.9479689,2459750.623008,CP
323250919,5689.01,3.3299795,2459713.34968,PC
123482865,569.01,6.5562078,2459270.500253,CP
115508409,5690.01,10.4995545,2459733.445085,PC
17652022,5691.01,3.3894889,2459742.60535,PC
37150278,5692.01,1.6929628,2459717.172631,PC
272519426,5693.01,2.8900249,2459712.634476,PC
148772620,4932.01,3.9417247,2459358.598278,PC
35106764,4933.01,5.3861006,2459354.560435,PC
292797572,4934.01,2.8013515,2459355.677383,FP
412635642,4935.01,17.4219809,2460047.58184,PC
68030406,4936.01,4.7750178,2459358.593442,PC
241638905,4937.01,5.0414219,2459358.244091,PC
457018819,4938.01,2.913692,2459357.454607,PC
149109125,4939.01,9.1717558,2459342.285554,PC
19519368,494.01,1.7018818,2459987.549589,PC
237929468,4940.01,25.8663869,2459963.745719,CP
77680373,4941.01,3.5569996,2459354.639335,PC
166242494,4942.01,7.9248476,2459349.600449,PC
418567812,4943.01,8.0176705,2459352.427425,PC
242190195,4944.01,4.075051,2459359.477756,PC
332017079,4945.01,1.6500255,2459357.969995,PC
319783554,4946.01,1.819376,2459357.232388,FP
382975217,4947.01,4.1400273,2459353.765428,PC
160476088,4948.01,0.4722347,2459360.065225,PC
401028336,4949.01,1.7819156,2459356.989907,PC
141677268,5188.01,22.43341,2459918.195827,PC
408549705,5189.01,9.5064017,2459753.52285,FP
218795833,519.01,1.2652338,2458491.877056,CP
289574465,5190.01,5.7488688,2459413.172126,PC
359469754,5191.01,3.0278609,2459417.858614,PC
336125492,5192.01,4.7271324,2459416.096484,PC
336126253,5193.01,18.9972068,2459408.15505,PC
288612903,5194.01,7.0485133,2459408.106913,PC
357145112,5195.01,3.1523405,2459416.086326,PC
383828887,5196.01,2.5677096,2459418.347453,PC
219431828,5197.01,20.5773388,2459588.291193,APC
193628179,5198.01,3.2623468,2459415.348922,FP
298049015,5199.01,3.9131371,2459438.721301,FP
148479278,520.01,0.523613,2458468.652117,PC
21101556,5200.01,17.4372954,2459887.497008,PC
267810289,5201.01,3.8558229,2459686.760358,PC
320324079,5202.01,34.6141657,2459684.507843,PC
158323182,5203.01,15.1255732,2459423.366212,PC
101569583,5452.01,0.9907914,2460234.666189,PC
58997701,5453.01,8.3762443,2460241.06545,PC
26406123,5454.01,3.7196227,2459547.086573,PC
75171363,5455.01,4.267781,2459545.639101,PC
87044036,5456.01,1.0711292,2459550.184214,FP
456971986,5457.01,1.2452975,2460234.435805,PC
367434266,5458.01,22.0632969,2459940.781377,PC
1942969,5459.01,2.8078585,2459912.805476,PC
36440357,546.01,9.2016496,2459211.46641,KP
445990611,5460.01,6.2987919,2459547.690911,PC
118963720,5461.01,7.4603194,2459535.991914,PC
79971247,5462.01,3.5533716,2459547.439961,PC
437786834,5463.01,1.100804,2460234.836257,PC
171646471,5464.01,1.1606902,2459635.559804,PC
87827371,5465.01,4.3983492,2460237.819448,APC
45368525,5466.01,2.8066134,2459548.180924,PC
83275782,5467.01,2.6570006,2459545.353155,CP
172222885,5468.01,20.9233666,2460245.609282,PC
23638678,5694.01,1.1544795,2459717.468321,APC
103865797,5695.01,2.2232698,2459740.631465,FP
393546540,5696.01,1637.265104,2457925.865418,PC
393546540,5696.02,32.429738,2460250.964538,PC
393546540,5696.03,,2460284.714061,PC
416739490,5697.01,6.2183322,2458439.346135,PC
264052454,5698.01,2.346931,2459907.39037,PC
224328450,5699.01,22.0183163,2459704.151933,PC
126733133,570.01,1.4687098,2460774.858936,FP
76193403,5700.01,1.7812778,2459742.169976,PC
43276438,5701.01,15.0764899,2460466.662908,PC
141985686,5702.01,3.1291319,2459738.417473,FA
10792081,5703.01,10.1694553,2460650.613081,PC
148673433,5704.01,3.7711066,2458901.78789,CP
165625229,5705.01,10.5998647,2460418.025369,PC
137843225,5706.01,0.3576555,2459637.749066,PC
441614965,5707.01,2.0364271,2460339.436824,PC
22529346,495.01,1.2749246,2459986.21062,KP
245341495,4950.01,3.9358604,2459355.717367,PC
448435566,4951.01,4.1042587,2459357.872468,PC
400073524,4952.01,0.6534841,2460041.454595,PC
405571798,4953.01,2.9590176,2459357.455769,PC
147723246,4954.01,6.6819653,2459352.202579,PC
188865842,4955.01,3.1409607,2459359.920886,PC
8005485,4956.01,5.1087099,2459356.229775,PC
412485680,4957.01,4.6622996,2459358.370512,PC
457649900,4958.01,748.8277169,2458606.970698,PC
290337456,4959.01,4.6011828,2459357.533033,PC
88977253,496.01,2.767691,2458492.708311,APC
329672278,4960.01,4.0557174,2459357.496025,PC
420202798,4961.01,7.4793374,2460041.882953,PC
210681065,4962.01,2.074205,2459359.714227,PC
407827885,4963.01,2.365766,2459358.024906,PC
406443564,4964.01,1.1167145,2459359.320018,FP
129890791,4965.01,7.0857491,2459355.756466,PC
295507430,4966.01,7.3136902,2460044.771537,PC
65845738,5204.01,1.593603,2459825.299287,PC
419411415,5205.01,1.6306523,2459443.470673,CP
159117779,5206.01,4.4716261,2459634.597943,PC
147892178,5207.01,24.6951647,2459585.838983,PC
110738386,5208.01,12.2307873,2459423.385838,PC
111108561,5209.01,2.635737,2459443.478986,PC
27649847,521.01,1.5428486,2458492.716411,CP
265979849,5210.01,4.5661309,2459443.959352,PC
215595454,5211.01,2.0961984,2459445.520941,PC
424699834,5212.01,2.4011407,2459826.176137,FP
247356332,5213.01,4.5333993,2459445.58846,PC
7583660,5214.01,5.3333965,2459445.571125,PC
236632480,5215.01,7.4244269,2459443.206935,PC
256561562,5216.01,1.8951273,2459714.938781,PC
215018906,5217.01,4.3713133,2459790.808604,PC
259172249,5218.01,4.2914879,2459825.392121,CP
378708888,5219.01,2.88753,2459442.47017,PC
19451711,522.01,0.3969687,2458491.722787,FA
302419660,5469.01,29.3312035,2459548.558907,PC
36352297,547.01,1.5089635,2459211.478874,KP
367267217,5470.01,1.450491,2459550.285455,APC
47132361,5471.01,4.9017215,2459543.544673,PC
76798849,5472.01,2.2703829,2460235.013961,PC
81808065,5473.01,7.5554044,2459550.383201,PC
97669493,5474.01,8.4332312,2459546.5996,PC
78601408,5475.01,10.0532043,2459540.386039,APC
353361266,5476.01,10.3413829,2459545.688864,PC
127229631,5477.01,5.8936518,2459544.877302,PC
95122849,5478.01,8.3026667,2459592.058475,APC
95122849,5478.02,10.1197017,2459593.124173,FP
67444896,5479.01,15.1306782,2459570.004911,PC
42821097,548.01,3.8971203,2459205.242785,KP
46307587,5480.01,3.6079916,2460284.323305,PC
69295263,5481.01,3.9315754,2459577.936935,PC
459947163,5482.01,7.9923268,2459573.446379,PC
192982424,5483.01,3.7702854,2459574.246156,PC
443961200,5484.01,1.1282471,2459577.988902,APC
335813325,5708.01,2.6953698,2459552.817321,PC
286813592,5709.01,3.3810227,2458899.969827,PC
270468559,571.01,4.6418435,2458519.462703,KP
173002823,5710.01,28.4064643,2458882.469833,PC
441804533,5711.01,16.303675,2458753.183872,PC
388898854,5712.01,8.2077264,2459532.009387,PC
219041246,5713.01,10.4419896,2458745.677964,CP
467158766,5714.01,7.7784947,2458843.312379,PC
147923561,5715.01,6.2822993,2458684.160507,PC
298074836,5716.01,6.7662729,2458683.61592,CP
53481079,5717.01,13.478722,2458871.538689,PC
17932757,5718.01,716.8426894,2458903.539448,PC
4843495,5719.01,,2459633.025142,PC
289535142,572.01,2.3382709,2459229.624094,APC
230055368,5720.01,1.4344602,2458900.645029,CP
243476396,4967.01,0.5979368,2459359.528372,PC
253961767,4968.01,2.2355936,2460070.677566,PC
406106335,4969.01,3.0773658,2459358.240883,PC
108645766,497.01,2.974175,2458492.914449,FP
359523751,4970.01,4.8338813,2460044.30294,PC
453942180,4971.01,7.9674915,2460017.003067,PC
149585119,4972.01,2.6492703,2459355.969484,PC
397522142,4973.01,7.9486299,2459354.079175,PC
148478039,4974.01,10.6006859,2459348.686501,PC
304085024,4975.01,4.4834145,2460014.437582,PC
210629725,4976.01,3.027103,2459357.471434,PC
68081952,4977.01,7.7023687,2459355.338541,PC
145204443,4978.01,4.7190303,2459357.613735,PC
311736478,4979.01,3.6305988,2459354.245025,PC
121338379,498.01,0.2750478,2459228.765582,APC
200435203,4980.01,16.1565078,2459187.422226,PC
14029793,4981.01,0.2097217,2459199.878456,PC
46627476,4982.01,2.5665666,2459197.858888,PC
80137654,4983.01,5.7527363,2459219.069151,PC
394691478,5220.01,2.0876485,2459445.188913,PC
233409941,5221.01,4.4247361,2459878.821878,PC
30791047,5222.01,13.3057762,2459435.553446,APC
377297285,5223.01,4.0656968,2460369.865078,PC
406361982,5224.01,5.2819763,2459818.154198,PC
383645563,5225.01,22.9367426,2459831.811611,PC
195093356,5226.01,7.8284207,2459432.674379,FP
313453776,5227.01,3.7325203,2459632.264968,PC
154014059,5228.01,8.3221959,2459651.416456,PC
288428649,5229.01,5.9184575,2459883.298899,PC
93125144,523.01,9.91102,2458472.959693,FA
55778666,5230.01,7.1452343,2459630.986564,PC
105387356,5231.01,1.5163046,2459445.816359,FP
69356857,5232.01,4.0966887,2459440.069991,CP
259100469,5233.01,25.763332,2459727.105947,PC
335681838,5234.01,15.1016086,2459442.434681,PC
154814765,5235.01,26.1442304,2459559.856973,PC
193765661,5236.01,10.9974977,2459807.154831,PC
186815660,5485.01,2.5840753,2460280.266853,PC
291109653,5486.01,2.0247088,2459691.062965,PC
302305400,5487.01,4.6549271,2460234.705916,PC
281815702,5488.01,3.1910454,2459578.318799,PC
468983280,5489.01,3.1522131,2458493.706931,PC
468983280,5489.02,4.9212788,2458496.325665,PC
32830028,549.01,0.516278,2458468.344415,FP
59575189,5490.01,2.5193047,2459578.060946,PC
247166992,5491.01,5.0280368,2459572.370099,PC
350024178,5492.01,2.9238483,2459576.04381,PC
468979441,5493.01,24.4383239,2459235.609176,PC
468979441,5493.02,9.4043652,2459230.46413,PC
468979441,5493.03,14.5643289,2459238.318898,PC
14440334,5494.01,2.0760349,2460234.952036,PC
380671216,5495.01,9.6569059,2459559.909482,PC
323658120,5496.01,43.8418559,2459517.120732,FP
270679144,5497.01,11.2120396,2459559.919615,PC
262736264,5498.01,18.2050594,2459554.026541,PC
85292615,5721.01,729.4823472,2458888.709894,PC
458481611,5722.01,61.3191144,2459432.534544,PC
235901733,5723.01,170.6465146,2459413.809229,PC
162631539,5724.01,697.4037698,2458978.277627,PC
1042432,5725.01,746.9545356,2458882.106824,PC
71582156,5726.01,5.4911302,2458843.596098,CP
357048995,5727.01,6.3928694,2459422.895595,PC
219875976,5728.01,11.4974559,2458685.097165,PC
103605399,5729.01,554.4989676,2458886.836539,PC
296780789,573.01,13.5773431,2458524.632416,APC
138820713,5730.01,1.9271225,2458900.38758,PC
188668950,5731.01,270.303816,2459130.335118,PC
335952150,5732.01,60.1702823,2460264.24567,PC
224297408,5733.01,8.2751966,2458711.604346,PC
9989136,5734.01,6.1841688,2458848.68514,CP
177391159,4984.01,3.6748618,2459226.755662,PC
294315741,4985.01,3.5678072,2459546.190637,FP
5592720,4986.01,6.5946181,2459245.46046,PC
293607057,4987.01,4.2889696,2459274.884918,CP
445392860,4988.01,2.3696548,2459990.471484,PC
303385111,4989.01,3.429078,2459382.6896,PC
123702439,499.01,8.5334865,2459993.465139,APC
295312916,4990.01,5.6386197,2459383.064288,PC
247180220,4991.01,0.7702101,2459385.804489,PC
362111691,4992.01,4.8807474,2459381.726318,PC
360221713,4993.01,3.1062522,2459384.512135,PC
277128619,4994.01,21.4921464,2459363.698425,CP
294295243,4995.01,8.7802662,2459371.589355,PC
384709136,4996.01,4.8131406,2459387.911786,PC
340624586,4997.01,13.3178839,2459381.134323,PC
76228620,4998.01,9.7800223,2459378.907088,PC
33227166,4999.01,5.5846356,2459377.221706,PC
134200185,500.01,0.5481573,2458468.391033,CP
179230828,5000.01,5.5422295,2459302.141318,PC
435740442,5237.01,2.9889845,2459444.873065,PC
